timestamp,fuente,categoria,nombre,marca,precio_min,precio_max,precio,presentacion,ean,sucursales_disponibles,lat,lng
2025-11-21 21:09:37.125747,PreciosClaros,aceite girasol 900,Aceite Mezcla Girasol y Oliva Blend Natura 900 Ml,NATURA,5750.0,5850.0,5750.0,900.0 ml,7790272000046,3,-34.6037,-58.3816
2025-11-21 21:09:39.876256,PreciosClaros,fideos secos,Fideos Secos Chifferi Rigati Bonalma 500 Gr,BONALMA,3350.0,3350.0,3350.0,500.0 gr,7798199870063,2,-34.6037,-58.3816
2025-11-21 21:09:39.876271,PreciosClaros,fideos secos,Fideos Secos Fusilli Bonalma 500 Gr,BONALMA,3350.0,3350.0,3350.0,500.0 gr,7798199870032,2,-34.6037,-58.3816
2025-11-21 21:09:45.978190,PreciosClaros,aceite girasol,Aceite de Girasol Cañuelas 1.5 Lt,CAÑUELAS,5124.0,5125.0,5124.0,1.5 lt,7792180001665,25,-34.6037,-58.3816
2025-11-21 21:09:45.978208,PreciosClaros,aceite girasol,Aceite de Girasol Cañuelas 900 Cc,CAÑUELAS,3229.75,3350.0,3229.75,900.0 cc,7792180001641,26,-34.6037,-58.3816
2025-11-21 21:09:45.978217,PreciosClaros,aceite girasol,Aceite de Girasol Cocinero 1.5 Lt,COCINERO,5075.0,5250.0,5075.0,1.5 lt,7790060023684,27,-34.6037,-58.3816
2025-11-21 21:09:45.978224,PreciosClaros,aceite girasol,Aceite de Girasol Cocinero 900 Ml,COCINERO,3205.0,3400.0,3205.0,900.0 ml,7790070012050,28,-34.6037,-58.3816
2025-11-21 21:09:45.978231,PreciosClaros,aceite girasol,Aceite de Girasol Dia 1.5 Lt,DÍA,4890.0,4890.0,4890.0,1.5 lt,8480017241146,23,-34.6037,-58.3816
2025-11-21 21:09:45.978239,PreciosClaros,aceite girasol,Aceite de Girasol Dia 900 Ml,DÍA,3090.0,3090.0,3090.0,900.0 ml,8480017181770,23,-34.6037,-58.3816
2025-11-21 21:09:45.978251,PreciosClaros,aceite girasol,Aceite de Girasol Legitimo 1.5 Lt,LEGÍTIMO,4800.0,5015.0,4800.0,1.5 lt,7798316700815,27,-34.6037,-58.3816
2025-11-21 21:09:45.978258,PreciosClaros,aceite girasol,Aceite de Girasol Legitimo 900 Ml,LEGÍTIMO,3000.0,3109.0,3000.0,900.0 ml,7798316700808,27,-34.6037,-58.3816
2025-11-21 21:09:45.978266,PreciosClaros,aceite girasol,Aceite de Girasol Lira 900 Cc,LIRA,3550.0,3550.0,3550.0,900.0 cc,7790070231468,1,-34.6037,-58.3816
2025-11-21 21:09:45.978273,PreciosClaros,aceite girasol,Aceite de Girasol Natura 1.5 Lt,NATURA,5474.0,5650.0,5474.0,1.5 lt,7790272001029,27,-34.6037,-58.3816
2025-11-21 21:09:45.978280,PreciosClaros,aceite girasol,Aceite de Girasol Natura 900 Ml,NATURA,3455.0,3650.0,3455.0,900.0 ml,7790272001005,28,-34.6037,-58.3816
2025-11-21 21:09:45.978286,PreciosClaros,aceite girasol,Aceite de Girasol Pureza 1.5 Lt,PUREZA,5475.0,5475.0,5475.0,1.5 lt,7792180137944,23,-34.6037,-58.3816
2025-11-21 21:09:45.978293,PreciosClaros,aceite girasol,Aceite de Girasol Pureza 900 Ml,PUREZA,3468.23,3468.23,3468.23,900.0 ml,7792180137937,2,-34.6037,-58.3816
2025-11-21 21:09:45.978299,PreciosClaros,aceite girasol,Aceite de Girasol Rocio Vegetal en Aerosol Coto 120 Gr,COTO,3600.0,3600.0,3600.0,120.0 gr,12-1-2800001796418,1,-34.6037,-58.3816
2025-11-21 21:09:45.978306,PreciosClaros,aceite girasol,Aceite Mezcla Girasol y Oliva Blend Natura 1.5 Lt,NATURA,9039.0,9039.0,9039.0,1.5 lt,7790272000053,2,-34.6037,-58.3816
2025-11-21 21:09:45.978313,PreciosClaros,aceite girasol,Aceite Mezcla Girasol y Oliva Blend Natura 900 Ml,NATURA,5750.0,5850.0,5750.0,900.0 ml,7790272000046,3,-34.6037,-58.3816
2025-11-21 21:09:45.978357,PreciosClaros,aceite girasol,Aceite Mezcla Girasol y Oliva Cocinero 1.5 Lt,COCINERO,8985.0,8985.0,8985.0,1.5 lt,7790070231604,2,-34.6037,-58.3816
2025-11-21 21:09:45.978364,PreciosClaros,aceite girasol,Aceite Mezcla Girasol y Oliva Cocinero 900 Cc,COCINERO,5440.0,5440.0,5440.0,900.0 cc,7790070231598,2,-34.6037,-58.3816
2025-11-21 21:09:45.978370,PreciosClaros,aceite girasol,Aceite Mezcla Girasol y Oliva Copisi 900 Ml,COPISI,4856.0,4856.0,4856.0,900.0 ml,7790272006819,2,-34.6037,-58.3816
2025-11-21 21:09:45.978376,PreciosClaros,aceite girasol,Aceite Rocio Vegetal Girasol Cañuelas 150 Gr,CAÑUELAS,3913.32,3913.32,3913.32,150.0 gr,7792180131935,1,-34.6037,-58.3816
2025-11-21 21:09:49.709087,PreciosClaros,azucar,Azucar Bajas Calorias Chango 500 Gr,CHANGO,2550.0,2600.0,2550.0,500.0 gr,7791100046137,3,-34.6037,-58.3816
2025-11-21 21:09:49.709102,PreciosClaros,azucar,Azucar Comun Azucel 1 Kg,AZUCEL,1040.0,1191.0,1040.0,1.0 kg,7798174970016,25,-34.6037,-58.3816
2025-11-21 21:09:49.709110,PreciosClaros,azucar,Azucar Cuisine & Co 1 Kg,CUISINE & CO,1230.0,1230.0,1230.0,1.0 kg,7792052064569,3,-34.6037,-58.3816
2025-11-21 21:09:49.709118,PreciosClaros,azucar,Azucar Domino,DOMINO,1150.0,1150.0,1150.0,1.0 kg,7799086000389,23,-34.6037,-58.3816
2025-11-21 21:09:49.709125,PreciosClaros,azucar,Azucar Impalpable,DIA,585.0,585.0,585.0,100.0 gr,8480017305299,23,-34.6037,-58.3816
2025-11-21 21:09:49.709132,PreciosClaros,azucar,Azucar Impalpable,LAPAR,975.0,975.0,975.0,100.0 gr,7798224212516,2,-34.6037,-58.3816
